2025-02-21 19:02:25 INFO - [clash]: INF [Config] initial compatible provider name=故障转移
2025-02-21 19:02:25 INFO - [clash]: INF [Config] initial compatible provider name=自动选择
2025-02-21 19:02:25 INFO - [clash]: INF [Config] initial compatible provider name=猫猫云
2025-02-21 19:02:25 INFO - [clash]: INF [API] listening addr=127.0.0.1:9090
2025-02-21 19:02:25 INFO - [clash]: INF inbound create success inbound=mixed addr=127.0.0.1:7890 network=tcp
2025-02-21 19:02:25 INFO - [clash]: INF inbound create success inbound=mixed addr=127.0.0.1:7890 network=udp
2025-02-21 22:26:36 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10665 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:26:36 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10668 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:26:41 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10670 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:26:41 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10672 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:26:46 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10674 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:26:46 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10676 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:26:47 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10679 rAddr=data.bilivideo.com:443 mode=rule rule=DomainSuffix(bilivideo.com) proxy=DIRECT
2025-02-21 22:26:47 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10678 rAddr=data.bilivideo.com:443 mode=rule rule=DomainSuffix(bilivideo.com) proxy=DIRECT
2025-02-21 22:26:51 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10686 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:26:51 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10688 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:26:56 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10690 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:26:56 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10692 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:27:01 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10694 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:27:01 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10696 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:27:06 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10698 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:27:06 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10700 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:27:11 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10702 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:27:11 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10704 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:27:16 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10706 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:27:16 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10708 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:27:18 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10710 rAddr=push.services.mozilla.com:443 mode=rule rule=Match() proxy=猫猫云[1.0x 🇭🇰 香港 HK - 1]
2025-02-21 22:27:18 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10720 rAddr=push.services.mozilla.com:443 mode=rule rule=Match() proxy=猫猫云[1.0x 🇭🇰 香港 HK - 1]
2025-02-21 22:27:21 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10722 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:27:21 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10724 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:27:26 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10726 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:27:26 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10728 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:27:28 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10730 rAddr=push.services.mozilla.com:443 mode=rule rule=Match() proxy=猫猫云[1.0x 🇭🇰 香港 HK - 1]
2025-02-21 22:27:29 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10736 rAddr=r10.o.lencr.org:80 mode=rule rule=Match() proxy=猫猫云[1.0x 🇭🇰 香港 HK - 1]
2025-02-21 22:27:31 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10743 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:27:31 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10745 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:27:36 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10747 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:27:36 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10749 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:27:41 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10751 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:27:41 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10753 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:27:46 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10755 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:27:46 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10757 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:27:47 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10760 rAddr=data.bilivideo.com:443 mode=rule rule=DomainSuffix(bilivideo.com) proxy=DIRECT
2025-02-21 22:27:47 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10759 rAddr=data.bilivideo.com:443 mode=rule rule=DomainSuffix(bilivideo.com) proxy=DIRECT
2025-02-21 22:27:51 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10763 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:27:51 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10765 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:27:56 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10767 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:27:56 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10769 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:28:01 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10773 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:28:01 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10775 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:28:06 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10777 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:28:06 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10779 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:28:11 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10781 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:28:11 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10783 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:28:16 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10785 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:28:16 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10787 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:28:21 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10789 rAddr=profile.accounts.firefox.com:443 mode=rule rule=Match() proxy=猫猫云[1.0x 🇭🇰 香港 HK - 1]
2025-02-21 22:28:21 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10791 rAddr=sync-1-us-west1-g.sync.services.mozilla.com:443 mode=rule rule=Match() proxy=猫猫云[1.0x 🇭🇰 香港 HK - 1]
2025-02-21 22:28:21 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10797 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:28:21 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10799 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:28:26 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10801 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:28:26 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10803 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:28:31 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10805 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:28:31 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10807 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:28:36 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10809 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:28:36 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10811 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:28:42 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10813 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:28:42 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10815 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:28:47 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10817 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:28:47 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10819 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:28:47 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10822 rAddr=data.bilivideo.com:443 mode=rule rule=DomainSuffix(bilivideo.com) proxy=DIRECT
2025-02-21 22:28:47 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10821 rAddr=data.bilivideo.com:443 mode=rule rule=DomainSuffix(bilivideo.com) proxy=DIRECT
2025-02-21 22:28:52 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10826 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:28:52 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10828 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:28:57 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10830 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:28:57 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10832 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:29:02 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10834 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:29:02 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10836 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:29:07 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10838 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:29:07 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10840 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:29:12 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10842 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:29:12 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10844 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:29:17 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10846 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:29:17 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10848 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:29:19 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10850 rAddr=push.services.mozilla.com:443 mode=rule rule=Match() proxy=猫猫云[1.0x 🇭🇰 香港 HK - 1]
2025-02-21 22:29:22 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10861 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:29:22 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10863 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:29:26 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10865 rAddr=i1.hdslb.com:443 mode=rule rule=GeoIP(CN) proxy=DIRECT
2025-02-21 22:29:27 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10871 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:29:27 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10873 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:29:32 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10875 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:29:32 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10877 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:29:37 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10879 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:29:37 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10881 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:29:42 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10883 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:29:42 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10885 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:29:47 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10888 rAddr=data.bilivideo.com:443 mode=rule rule=DomainSuffix(bilivideo.com) proxy=DIRECT
2025-02-21 22:29:47 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10894 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:29:47 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10896 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:29:47 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10887 rAddr=data.bilivideo.com:443 mode=rule rule=DomainSuffix(bilivideo.com) proxy=DIRECT
2025-02-21 22:29:52 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10899 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:29:52 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10901 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:29:57 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10903 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:29:57 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10905 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:30:02 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10907 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:30:02 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10909 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:30:07 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10911 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:30:07 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10913 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:30:12 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10915 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:30:12 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10917 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:30:17 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10919 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:30:17 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10921 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:30:22 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10923 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:30:22 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10925 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:30:27 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10928 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:30:27 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10930 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:30:32 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10932 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:30:32 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10934 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:30:37 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10936 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:30:37 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10938 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:30:42 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10940 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:30:42 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10942 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:30:47 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10945 rAddr=data.bilivideo.com:443 mode=rule rule=DomainSuffix(bilivideo.com) proxy=DIRECT
2025-02-21 22:30:47 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10944 rAddr=data.bilivideo.com:443 mode=rule rule=DomainSuffix(bilivideo.com) proxy=DIRECT
2025-02-21 22:30:47 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10948 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:30:47 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10950 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:30:52 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10952 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:30:52 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10954 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:30:57 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10956 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:30:57 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10958 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:31:02 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10960 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:31:02 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10962 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:31:07 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10964 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:31:07 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10966 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:31:12 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10968 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:31:12 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10970 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:31:17 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10972 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:31:17 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10974 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:31:19 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10976 rAddr=push.services.mozilla.com:443 mode=rule rule=Match() proxy=猫猫云[1.0x 🇭🇰 香港 HK - 1]
2025-02-21 22:31:20 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10988 rAddr=push.services.mozilla.com:443 mode=rule rule=Match() proxy=猫猫云[1.0x 🇭🇰 香港 HK - 1]
2025-02-21 22:31:22 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10990 rAddr=profile.accounts.firefox.com:443 mode=rule rule=Match() proxy=猫猫云[1.0x 🇭🇰 香港 HK - 1]
2025-02-21 22:31:22 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10992 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:31:23 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10994 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 22:31:28 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10996 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
